Files already downloaded and verified
Files already downloaded and verified
Number of training samples:  50000
Number of testing samples:  10000
Image shape:  torch.Size([3, 64, 64])
Number of parameters:  5526346
Epoch 1, step 50, loss: 2.331, test_loss: 2.277, acc: 0.129, test_acc: 0.145
Epoch 1, step 100, loss: 2.285, test_loss: 2.321, acc: 0.137, test_acc: 0.149
Epoch 1, step 150, loss: 2.253, test_loss: 2.102, acc: 0.146, test_acc: 0.218
Epoch 1, step 200, loss: 2.232, test_loss: 2.087, acc: 0.153, test_acc: 0.207
Epoch 1, step 250, loss: 2.214, test_loss: 2.082, acc: 0.159, test_acc: 0.221
Epoch 1, step 300, loss: 2.202, test_loss: 2.028, acc: 0.162, test_acc: 0.247
Epoch 1, step 350, loss: 2.187, test_loss: 2.051, acc: 0.167, test_acc: 0.223
Epoch 1, step 400, loss: 2.177, test_loss: 2.037, acc: 0.169, test_acc: 0.237
Epoch 1, step 450, loss: 2.167, test_loss: 2.074, acc: 0.173, test_acc: 0.231
Epoch 1, step 500, loss: 2.159, test_loss: 2.123, acc: 0.178, test_acc: 0.217
Epoch 1, step 550, loss: 2.151, test_loss: 2.011, acc: 0.183, test_acc: 0.254
Epoch 1, step 600, loss: 2.144, test_loss: 2.077, acc: 0.187, test_acc: 0.229
Epoch 1, step 650, loss: 2.136, test_loss: 2.002, acc: 0.190, test_acc: 0.231
Epoch 1, step 700, loss: 2.129, test_loss: 2.000, acc: 0.194, test_acc: 0.248
Epoch 1, step 750, loss: 2.123, test_loss: 1.964, acc: 0.196, test_acc: 0.260
Epoch 2, step 50, loss: 2.036, test_loss: 1.973, acc: 0.237, test_acc: 0.263
Epoch 2, step 100, loss: 2.026, test_loss: 2.004, acc: 0.236, test_acc: 0.240
Epoch 2, step 150, loss: 2.025, test_loss: 1.961, acc: 0.233, test_acc: 0.249
Epoch 2, step 200, loss: 2.021, test_loss: 1.968, acc: 0.235, test_acc: 0.259
Epoch 2, step 250, loss: 2.024, test_loss: 2.009, acc: 0.234, test_acc: 0.227
Epoch 2, step 300, loss: 2.020, test_loss: 1.986, acc: 0.237, test_acc: 0.261
Epoch 2, step 350, loss: 2.018, test_loss: 2.059, acc: 0.236, test_acc: 0.269
Epoch 2, step 400, loss: 2.015, test_loss: 1.956, acc: 0.239, test_acc: 0.274
Epoch 2, step 450, loss: 2.011, test_loss: 1.905, acc: 0.240, test_acc: 0.297
Epoch 2, step 500, loss: 2.006, test_loss: 1.979, acc: 0.243, test_acc: 0.249
